document	topic	gamma
506-1_1832	11	0.07575757575757576
51_1842	11	0.013636363636363636
52_1842	11	0.026785714285714284
53-1_1842	11	0.002403846153846154
53-2_1842	11	0.012315270935960592
53-3_1842	11	0.002074688796680498
53-4_1842	11	0.0016666666666666668
54-1_1842	11	0.017605633802816902
54-2_1842	11	0.02895752895752896
55_1842	11	0.003787878787878788
56_1842	11	0.0049504950495049506
57_1842	11	0.007692307692307693
58_1843	11	0.26339285714285715
5855-1_1825	11	0.2605633802816901
59_1843	11	0.13050314465408805
6_1840	11	0.2621951219512195
60_1843	11	0.004761904761904762
61_1843	11	0.028
63-1_1843	11	0.0032258064516129032
63-2_1843	11	0.03353658536585366
63-3_1843	11	0.17346938775510204
63-4_1843	11	0.2263681592039801
64_1844	11	0.003676470588235294
65_1844	11	0.003067484662576687
66_1844	11	0.013966480446927373
67_1844	11	0.018292682926829267
6782-1_1814	11	0.006756756756756757
6782-2_1814	11	0.20394736842105263
6782-3_1814	11	0.09848484848484848
6783-1_1815	11	0.07534246575342465
6783-2_1815	11	0.0472972972972973
6783-3_1815	11	0.09420289855072464
68_1843	11	0.011363636363636364
6807-1_1828	11	0.005154639175257732
6807-2_1828	11	0.005494505494505495
6807-3_1828	11	0.06043956043956044
6816-1_1814	11	0.020833333333333332
6817-1_1816	11	0.006493506493506494
6817-2_1816	11	0.12962962962962962
6817-3_1816	11	0.21666666666666667
6817-4_1816	11	0.006578947368421052
6817-5_1816	11	0.22839506172839505
6818_1817	11	0.005555555555555556
69_1843	11	0.010067114093959731
6953-1_1838	11	0.035211267605633804
7_1840	11	0.038461538461538464
70_1844	11	0.017123287671232876
7028-1_1827	11	0.006756756756756757
71-1_1844	11	0.050335570469798654
71-2_1844	11	0.03169014084507042
71-3_1844	11	0.01715686274509804
7192_1836	11	0.01358695652173913
72_1844	11	0.002577319587628866
7200-1_1825	11	0.02112676056338028
73_1845	11	0.012195121951219513
74_1845	11	0.004901960784313725
746_1824	11	0.023178807947019868
7482_1825	11	0.015957446808510637
75_1845	11	0.007692307692307693
7562_1829	11	0.13020833333333334
7563_1829	11	0.04929577464788732
7564_1829	11	0.20833333333333334
7573_1829	11	0.004132231404958678
7599-1_1830	11	0.03982300884955752
76_1841	11	0.07
7622_1830	11	0.11904761904761904
7653_1830	11	0.005952380952380952
7655_1830	11	0.08490566037735849
77-1_1845	11	0.07142857142857142
77-2_1845	11	0.1048780487804878
7747-1_1831	11	0.007142857142857143
7774_1832	11	0.004132231404958678
78_1845	11	0.008333333333333333
7817_1832	11	0.05092592592592592
7819_1832	11	0.12416107382550336
79_1845	11	0.011904761904761904
7915-1_1835	11	0.041666666666666664
8_1840	11	0.029411764705882353
80-1_1845	11	0.0030120481927710845
80-2_1845	11	0.19273743016759776
81_1845	11	0.038461538461538464
82-1_1846	11	0.0036496350364963502
82-2_1846	11	0.00980392156862745
83_1846	11	0.013043478260869565
84_1846	11	0.010638297872340425
85_1846	11	0.0375
86_1846	11	0.026041666666666668
87_1846	11	0.1125
877-1_1822	11	0.15934065934065933
88_1846	11	0.005434782608695652
886_1825	11	0.13742690058479531
89_1846	11	0.03787878787878788
898_1824	11	0.1
9_1840	11	0.17317073170731706
90_1846	11	0.11071428571428571
91_1847	11	0.0022026431718061676
911_1831	11	0.03515625
9161_1831	11	0.05803571428571429
92_1847	11	0.0043859649122807015
93_1847	11	0.02336448598130841
939-1_1824	11	0.3082191780821918
939-2_1824	11	0.14743589743589744
939-3_1824	11	0.37012987012987014
94_1847	11	0.015306122448979591
946_1825	11	0.12222222222222222
95_1847	11	0.04945054945054945
96-1_1847	11	0.004273504273504274
96-2_1847	11	0.00819672131147541
97_1847	11	0.011904761904761904
975_1827	11	0.2838983050847458
98_1847	11	0.004166666666666667
99_1847	11	0.06707317073170732
1_1840	12	0.011194029850746268
10_1840	12	0.17532467532467533
100_1847	12	0.2578947368421053
101_1847	12	0.1036036036036036
102-1_1847	12	0.0045045045045045045
102-2_1847	12	0.014619883040935672
1027-1_1829	12	0.007142857142857143
103_1848	12	0.007894736842105263
104-1_1848	12	0.022727272727272728
104-2_1848	12	0.002577319587628866
105_1848	12	0.004273504273504274
106_1841	12	0.0016778523489932886
107_1850	12	0.46875
108_1850	12	0.02027027027027027
109_1843	12	0.036458333333333336
11_1840	12	0.003787878787878788
110_1850	12	0.17207792207792208
111_1846	12	0.2415966386554622
11192_1829	12	0.5229885057471264
112_1850	12	0.029914529914529916
113_1847	12	0.09042553191489362
114_1842	12	0.18115942028985507
115_1843	12	0.012096774193548387
1155_1835	12	0.06462585034013606
1156_1835	12	0.004273504273504274
116_1850	12	0.036290322580645164
1169_1826	12	0.0031847133757961785
117_1850	12	0.42142857142857143
118_1843	12	0.07608695652173914
119_1850	12	0.007352941176470588
11906_1830	12	0.08741258741258741
11994-1_1831	12	0.006944444444444444
12_1840	12	0.015
120_1850	12	0.05223880597014925
121_1850	12	0.5816831683168316
122_1840	12	0.005376344086021506
123_1840	12	0.04487179487179487
12386_1820	12	0.004
124_1840	12	0.5123762376237624
12447-1_1822	12	0.016666666666666666
12447-2_1822	12	0.08152173913043478
12447-3_1822	12	0.10674157303370786
12499_1824	12	0.028688524590163935
12529_1824	12	0.0032679738562091504
12563-1_1825	12	0.1693548387096774
12563-2_1825	12	0.2536231884057971
12563-3_1825	12	0.038461538461538464
126_1840	12	0.004166666666666667
12692_1827	12	0.4364406779661017
127_1840	12	0.011904761904761904
12723-1_1828	12	0.2391304347826087
12726_1828	12	0.17346938775510204
12738_1828	12	0.030434782608695653
12761-1_1829	12	0.007352941176470588
128_1840	12	0.002857142857142857
12814-1_1830	12	0.2037037037037037
12865-1_1833	12	0.4295774647887324
12865-2_1833	12	0.29878048780487804
12865-3_1833	12	0.43506493506493504
12871_1833	12	0.12128712871287128
12872-1_1833	12	0.022388059701492536
12887-1_1834	12	0.00847457627118644
12891-1_1834	12	0.06395348837209303
12894-1_1834	12	0.005555555555555556
12897-1_1834	12	0.006172839506172839
12897-2_1834	12	0.20786516853932585
12897-3_1834	12	0.005952380952380952
12898-1_1834	12	0.3795180722891566
12899_1834	12	0.30405405405405406
129_1841	12	0.004464285714285714
12908-1_1835	12	0.00819672131147541
12908-2_1835	12	0.008064516129032258
12908-3_1835	12	0.007042253521126761
13_1840	12	0.040865384615384616
130_1841	12	0.3273809523809524
131_1841	12	0.004347826086956522
132_1841	12	0.20588235294117646
133_1841	12	0.01875
134_1841	12	0.4873417721518987
135_1841	12	0.5378787878787878
136_1841	12	0.04455445544554455
137_1841	12	0.02717391304347826
138_1841	12	0.007281553398058253
139_1841	12	0.010040160642570281
14_1840	12	0.0020161290322580645
140_1841	12	0.0023148148148148147
141_1841	12	0.004098360655737705
142-1_1841	12	0.20238095238095238
142-2_1841	12	0.016556291390728478
143_1841	12	0.0035714285714285713
144_1841	12	0.5900900900900901
145_1842	12	0.00641025641025641
147_1842	12	0.12162162162162163
148_1842	12	0.03289473684210526
149-1_1842	12	0.028846153846153848
149-2_1842	12	0.03873239436619718
149-3_1842	12	0.00980392156862745
149-4_1842	12	0.02264808362369338
15_1840	12	0.002380952380952381
150_1842	12	0.004672897196261682
15038_1829	12	0.019083969465648856
15044_1829	12	0.01282051282051282
15058_1830	12	0.015151515151515152
15087_1835	12	0.06111111111111111
151_1842	12	0.18548387096774194
152_1843	12	0.23295454545454544
153_1844	12	0.013020833333333334
154_1844	12	0.22706422018348624
156_1845	12	0.12878787878787878
157_1847	12	0.12295081967213115
158_1847	12	0.29354838709677417
16_1840	12	0.011811023622047244
160_1848	12	0.02616279069767442
162_1849	12	0.2478813559322034
163_1849	12	0.008064516129032258
164_1850	12	0.38235294117647056
165_1840	12	0.0029069767441860465
166_1840	12	0.004032258064516129
167_1840	12	0.0047169811320754715
16732-1_1824	12	0.019230769230769232
16733_1824	12	0.005154639175257732
168-1_1840	12	0.024305555555555556
168-2_1840	12	0.016826923076923076
169_1840	12	0.004132231404958678
17_1840	12	0.0016025641025641025
173_1841	12	0.016666666666666666
174_1842	12	0.0049504950495049506
175_1842	12	0.01358695652173913
17543_1816	12	0.006172839506172839
176_1842	12	0.04198473282442748
177-1_1843	12	0.025735294117647058
177-2_1843	12	0.009868421052631578
177-3_1843	12	0.0030120481927710845
17714_1831	12	0.006756756756756757
17740_1836	12	0.03985507246376811
178_1843	12	0.3416666666666667
17827-1_1808	12	0.034722222222222224
17827-2_1808	12	0.029411764705882353
17827-3_1808	12	0.006172839506172839
17827-4_1808	12	0.006493506493506494
17827-5_1808	12	0.00625
17828-1_1809	12	0.007142857142857143
17828-2_1809	12	0.05
17828-3_1809	12	0.020833333333333332
17829-1_1812	12	0.0125
17829-2_1812	12	0.007936507936507936
17829-3_1812	12	0.035211267605633804
17830-1_1813	12	0.006493506493506494
17830-2_1813	12	0.013157894736842105
17830-3_1813	12	0.007575757575757576
17831-1_1812	12	0.007246376811594203
17831-2_1812	12	0.12096774193548387
17831-3_1812	12	0.006944444444444444
17831-4_1812	12	0.29545454545454547
17831-5_1812	12	0.0390625
17832-1_1813	12	0.006666666666666667
17832-2_1813	12	0.005813953488372093
17832-3_1813	12	0.01875
17833-1_1814	12	0.006097560975609756
17833-2_1814	12	0.030864197530864196
17833-3_1814	12	0.01764705882352941
17834-1_1814	12	0.005208333333333333
17834-2_1814	12	0.006329113924050633
17834-3_1814	12	0.005747126436781609
17835-1_1814	12	0.09166666666666666
17835-2_1814	12	0.008620689655172414
17835-3_1814	12	0.008620689655172414
17835-4_1814	12	0.1388888888888889
17835-5_1814	12	0.013888888888888888
17836-1_1814	12	0.016129032258064516
17836-2_1814	12	0.006172839506172839
17836-3_1814	12	0.006329113924050633
17837-1_1814	12	0.00684931506849315
17837-2_1814	12	0.00641025641025641
17837-3_1814	12	0.050724637681159424
17837-4_1814	12	0.007352941176470588
17837-5_1814	12	0.0859375
17838-1_1814	12	0.00684931506849315
17838-2_1814	12	0.006756756756756757
17838-3_1814	12	0.006944444444444444
17838-4_1814	12	0.007462686567164179
17838-5_1814	12	0.007246376811594203
17842-1_1818	12	0.0234375
17843_1818	12	0.005376344086021506
17844_1818	12	0.028225806451612902
17845-1_1818	12	0.02717391304347826
17845-2_1818	12	0.005813953488372093
17845-3_1818	12	0.06111111111111111
17846-1_1819	12	0.008064516129032258
17846-2_1819	12	0.025
17846-3_1819	12	0.0603448275862069
17847_1816	12	0.028846153846153848
17848_1816	12	0.00641025641025641
17849_1816	12	0.003676470588235294
17850-1_1822	12	0.005555555555555556
17850-2_1822	12	0.005319148936170213
17850-3_1822	12	0.06395348837209303
17851-1_1828	12	0.0125
17851-2_1828	12	0.08333333333333333
17851-3_1828	12	0.006493506493506494
17853-1_1831	12	0.060810810810810814
17854-1_1831	12	0.04929577464788732
17854-2_1831	12	0.00684931506849315
17854-3_1831	12	0.014285714285714285
17855-1_1831	12	0.04216867469879518
17855-2_1831	12	0.005747126436781609
17855-3_1831	12	0.006172839506172839
17856-1_1831	12	0.016853932584269662
17857-1_1831	12	0.007692307692307693
17858-1_1831	12	0.01
17858-2_1831	12	0.09558823529411764
17858-3_1831	12	0.02112676056338028
17858-4_1831	12	0.033783783783783786
17858-5_1831	12	0.007042253521126761
17859-1_1831	12	0.006578947368421052
17859-2_1831	12	0.005681818181818182
17859-3_1831	12	0.026881720430107527
17859-4_1831	12	0.018072289156626505
17859-5_1831	12	0.005376344086021506
17860-1_1831	12	0.006097560975609756
17860-2_1831	12	0.016483516483516484
17860-3_1831	12	0.01764705882352941
17861-1_1832	12	0.20625
17861-2_1832	12	0.02142857142857143
17861-3_1832	12	0.020833333333333332
17861-4_1832	12	0.007142857142857143
17861-5_1832	12	0.005952380952380952
17862-1_1832	12	0.03164556962025317
17863-1_1832	12	0.05905511811023622
17864_1832	12	0.0035211267605633804
17865-1_1832	12	0.006493506493506494
17866_1833	12	0.009868421052631578
17867-1_1833	12	0.006756756756756757
17867-2_1833	12	0.007246376811594203
17867-3_1833	12	0.007352941176470588
17867-4_1833	12	0.07432432432432433
17867-5_1833	12	0.007692307692307693
18_1840	12	0.00228310502283105
180_1844	12	0.01875
182-1_1844	12	0.012
182-2_1844	12	0.0040650406504065045
182-3_1844	12	0.0875
182-4_1844	12	0.07851239669421488
182-5_1844	12	0.06910569105691057
182-6_1844	12	0.10245901639344263
182-7_1844	12	0.02
182-8_1844	12	0.01079136690647482
183_1844	12	0.01020408163265306
184_1845	12	0.05
189_1846	12	0.0037593984962406013
19_1840	12	0.002777777777777778
190_1846	12	0.0017241379310344827
191_1846	12	0.04838709677419355
192_1846	12	0.02717391304347826
193_1848	12	0.30246913580246915
195_1848	12	0.013513513513513514
196_1848	12	0.035
197-1_1848	12	0.0037313432835820895
197-2_1848	12	0.030991735537190084
198_1848	12	0.14516129032258066
199_1850	12	0.07661290322580645
2_1840	12	0.04411764705882353
200_1850	12	0.0047169811320754715
201_1850	12	0.01977401129943503
202_1850	12	0.05752212389380531
204_1846	12	0.6355311355311355
205-1_1840	12	0.0037313432835820895
205-2_1840	12	0.018518518518518517
205-3_1840	12	0.060714285714285714
205-4_1840	12	0.051515151515151514
206_1841	12	0.05459770114942529
207-1_1849	12	0.0028735632183908046
207-2_1849	12	0.02226027397260274
208_1849	12	0.007911392405063292
209_1849	12	0.0022624434389140274
21_1840	12	0.06
210_1849	12	0.017676767676767676
211_1846	12	0.4256505576208178
212_1847	12	0.00390625
214_1827	12	0.004032258064516129
215_1832	12	0.11728395061728394
216_1835	12	0.3151041666666667
217_1821	12	0.02358490566037736
218_1825	12	0.0033112582781456954
219-1_1838	12	0.7861842105263158
219-2_1838	12	0.5904255319148937
220_1831	12	0.037815126050420166
221-1_1838	12	0.003703703703703704
221-2_1838	12	0.0035971223021582736
222_1839	12	0.022321428571428572
223_1829	12	0.025193798449612403
224_1831	12	0.6204819277108434
225-1_1838	12	0.05905511811023622
225-2_1838	12	0.0028735632183908046
226_1834	12	0.005319148936170213
227_1835	12	0.020446096654275093
228_1838	12	0.28102189781021897
229_1839	12	0.004
23_1840	12	0.09038461538461538
230-1_1827	12	0.08992805755395683
230-2_1827	12	0.01937984496124031
230-3_1827	12	0.018656716417910446
230-4_1827	12	0.0036231884057971015
230-5_1827	12	0.010344827586206896
230-6_1827	12	0.0035714285714285713
230-7_1827	12	0.010869565217391304
230-8_1827	12	0.0022222222222222222
231_1838	12	0.009057971014492754
232_1826	12	0.007614213197969543
233_1825	12	0.006172839506172839
235-1_1834	12	0.0033333333333333335
235-2_1834	12	0.002325581395348837
236-1_1830	12	0.13583815028901733
236-2_1830	12	0.0015923566878980893
237_1835	12	0.06721311475409836
238-1_1833	12	0.05555555555555555
238-2_1833	12	0.027607361963190184
238-3_1833	12	0.0031847133757961785
238-4_1833	12	0.01
238-5_1833	12	0.10159362549800798
239_1835	12	0.003125
24-1_1840	12	0.011363636363636364
24-2_1840	12	0.004098360655737705
24-3_1840	12	0.11231884057971014
24-4_1840	12	0.0037593984962406013
24-5_1840	12	0.0036496350364963502
24-6_1840	12	0.004347826086956522
24-7_1840	12	0.02102803738317757
240_1830	12	0.005319148936170213
241_1835	12	0.003424657534246575
242_1830	12	0.024509803921568627
243-1_1831	12	0.013888888888888888
243-2_1831	12	0.019817073170731708
244-1_1828	12	0.012
244-2_1828	12	0.003105590062111801
245_1834	12	0.22549019607843138
246_1836	12	0.002173913043478261
247_1829	12	0.09848484848484848
248-1_1833	12	0.004347826086956522
248-2_1833	12	0.025179856115107913
248-3_1833	12	0.0036496350364963502
248-4_1833	12	0.0037593984962406013
248-5_1833	12	0.06182795698924731
249_1828	12	0.005813953488372093
25_1841	12	0.11805555555555555
250_1832	12	0.004347826086956522
251_1839	12	0.018229166666666668
252_1834	12	0.020161290322580645
253_1839	12	0.018115942028985508
254_1835	12	0.0325
255_1835	12	0.029914529914529916
256_1835	12	0.03932584269662921
257_1838	12	0.012195121951219513
258_1838	12	0.009398496240601503
259_1834	12	0.005319148936170213
26_1841	12	0.00980392156862745
260_1835	12	0.016129032258064516
261_1832	12	0.024509803921568627
262_1833	12	0.03333333333333333
263_1836	12	0.013227513227513227
264_1835	12	0.010135135135135136
265_1834	12	0.0017006802721088435
266-1_1834	12	0.31208053691275167
266-2_1834	12	0.36141304347826086
267_1830	12	0.07480314960629922
269_1827	12	0.006666666666666667
270_1829	12	0.011538461538461539
271-1_1833	12	0.010273972602739725
271-2_1833	12	0.0026041666666666665
272_1839	12	0.028735632183908046
273-1_1838	12	0.08333333333333333
273-2_1838	12	0.0035971223021582736
273-3_1838	12	0.01953125
273-4_1838	12	0.011160714285714286
274_1837	12	0.02689873417721519
275_1839	12	0.002183406113537118
276-1_1825	12	0.010416666666666666
276-2_1825	12	0.018115942028985508
276-3_1825	12	0.006382978723404255
278_1827	12	0.022540983606557378
279_1827	12	0.07442748091603053
28_1841	12	0.004901960784313725
280_1839	12	0.0029411764705882353
281-1_1828	12	0.11170212765957446
281-2_1828	12	0.188
282-1_1828	12	0.07281553398058252
282-2_1828	12	0.004347826086956522
282-3_1828	12	0.0043859649122807015
282-4_1828	12	0.054455445544554455
282-5_1828	12	0.0028735632183908046
29_1841	12	0.003676470588235294
3_1840	12	0.36259541984732824
30_1841	12	0.007042253521126761
31-1_1841	12	0.04644808743169399
31-2_1841	12	0.001893939393939394
32_1841	12	0.004273504273504274
33_1841	12	0.006944444444444444
34_1841	12	0.02348993288590604
3463_1824	12	0.0034482758620689655
35_1841	12	0.0035971223021582736
36-1_1841	12	0.005681818181818182
36-2_1841	12	0.006024096385542169
36-3_1841	12	0.027472527472527472
36-4_1841	12	0.005813953488372093
36-5_1841	12	0.016304347826086956
36-6_1841	12	0.05078125
3788_1820	12	0.015463917525773196
38_1840	12	0.016025641025641024
39-1_1841	12	0.02616279069767442
39-2_1841	12	0.00663716814159292
4_1840	12	0.004464285714285714
41_1841	12	0.003937007874015748
42_1842	12	0.002824858757062147
43_1842	12	0.16785714285714284
44_1842	12	0.015957446808510637
4475_1830	12	0.00641025641025641
4478_1830	12	0.0030303030303030303
4483_1835	12	0.0031446540880503146
4489_1835	12	0.8278688524590164
45_1842	12	0.3458333333333333
47_1842	12	0.011363636363636364
48_1842	12	0.03237410071942446
49_1842	12	0.016556291390728478
5_1840	12	0.03220338983050847
50_1842	12	0.0660377358490566
506-1_1832	12	0.005050505050505051
51_1842	12	0.04090909090909091
52_1842	12	0.008928571428571428
53-1_1842	12	0.002403846153846154
53-2_1842	12	0.0024630541871921183
53-3_1842	12	0.006224066390041493
53-4_1842	12	0.008333333333333333
54-1_1842	12	0.05985915492957746
54-2_1842	12	0.009652509652509652
55_1842	12	0.14772727272727273
56_1842	12	0.0049504950495049506
57_1842	12	0.1
58_1843	12	0.004464285714285714
5855-1_1825	12	0.02112676056338028
59_1843	12	0.0015723270440251573
6_1840	12	0.042682926829268296
60_1843	12	0.004761904761904762
61_1843	12	0.004
63-1_1843	12	0.0032258064516129032
